ID,type,v1性別,v2出生年,v3學歷,v4任教學校類型,v5任教學校地點的所在縣市,v6擔任志工的頻率,v7參與宗教活動（如祈禱、誦經、慶典或參拜儀式等）的頻率,v8練習靜坐、冥想的頻率,v9使用社群網路平台（Facebook、Line、Twitter、We-Chat、Skype等）的頻率,v10是否有意願參加本研究於寒暑假期間辦理的教師心理健康促進工作坊,a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,a11,a12,a13,a14,a15,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,age,aa2,aa4,aa5,aa6,aa7,aa10,aa11,A_score,B_score,C_score,dd01,dd02,dd03,dd04,dd05,dd06,dd07,dd08,dd09,dd10,dd11,dd12,dd13,dd14,dd15,dd16,dd17,dd18,dd19,dd20,dd21,dd22,D_score
1080,1,1,68,2,1,4,1,1,1,2,2,3,2,3,2,2,2,2,3,3,1,1,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,4,3,3,1,1,1,2,1,1,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,40,3,3,3,3,3,4,4,47,56,31,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,11
1081,1,1,65,2,1,4,1,2,1,2,2,4,3,3,2,2,3,2,4,3,2,2,4,3,4,4,3,3,4,3,3,3,3,3,3,4,4,1,4,4,3,3,3,2,1,2,3,4,4,4,3,4,4,4,4,4,1,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,3,2,3,43,2,3,3,2,3,3,3,48,59,38,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,2,1,2,18
1082,1,2,52,3,1,4,1,1,1,1,2,3,2,3,2,1,3,2,4,3,1,1,3,2,2,2,3,3,2,2,3,3,3,3,3,4,4,4,3,4,4,4,4,4,3,4,4,3,3,3,2,2,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,56,3,3,4,2,3,4,4,45,67,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22
1083,1,2,54,2,1,4,2,2,1,4,1,2,2,3,2,2,2,2,3,3,2,2,2,2,3,2,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,2,2,3,3,2,3,2,3,3,3,3,3,3,3,9,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,1,1,9,54,3,3,3,3,3,3,3,41,54, ,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0, , 
1084,1,2,61,3,2,16,2,1,1,2,1,4,2,3,1,1,1,1,3,3,1,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47,3,4,4,4,4,4,2,54,58,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,1,2,61,3,2,16,1,2,1,4,1,4,2,3,3,1,2,1,4,4,2,1,3,3,3,3,4,4,3,4,4,4,4,4,3,4,4,3,4,3,3,3,3,3,2,3,4,4,4,4,4,3,4,4,4,2,1,2,2,1,2,2,4,2,3,2,2,2,4,1,3,2,2,2,1,2,3,2,47,3,2,4,3,4,3,4,50,69,37,0,1,1,0,1,1,3,1,2,1,1,1,3,0,2,1,1,1,0,1,2,1,25
1086,1,1,65,3,2,16,3,3,2,4,2,4,2,4,2,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,4,4,3,3,4,4,4,4,4,4,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,43,3,3,4,4,4,3,3,47,75,38,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,11
1087,1,1,47,2,2,16,2,2,1,3,2,3,2,3,2,1,2,1,4,3,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,61,3,3,4,3,4,4,4,49,61,28,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,23
1088,1,1,53,2,1,16,1,1,1,1,2,4,2,3,2,2,3,2,3,3,1,1,2,2,3,3,3,3,3,2,3,3,3,3,3,4,3,1,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,1,2,2,1,1,2,2,2,2,2,1,2,2,3,3,2,2,3,2,3,3,3,55,3,3,3,2,3,4,4,45,55,30,0,1,1,0,0,1,1,1,1,1,0,1,1,2,2,1,1,2,1,2,2,2,24
1089,1,2,64,3,1,16,2,2,1,4,1,2,2,2,2,2,2,2,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,3,3,3,3,3,3,3,44,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,1,2,67,3,2,16,1,1,1,2,1,2,2,3,2,2,2,2,3,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,41,3,3,3,3,3,4,4,45,61,33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4
1091,1,1,67,3,2,16,3,3,1,2,1,3,1,4,1,2,2,1,4,4,1,1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,41,4,4,3,3,4,4,4,53,80,39,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,6
1092,1,2,54,2,1,16,2,1,1,4,2,2,1,3,2,1,3,1,3,4,2,3,1,1,1,1,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,1,2,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,1,1,1,1,54,4,3,4,2,4,3,2,38,68,40,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,11
1093,1,2,67,3,2,16,1,1,1,2,1,3,1,4,2,1,3,1,3,4,1,1,2,3,3,3,3,3,3,3,3,3,3,2,4,4,3,3,3,3,3,1,1,1,1,1,4,4,4,4,4,3,4,4,4,3,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,41,4,3,4,2,4,4,4,50,51,38,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,12
1094,1,1,67,3,2,16,2,2,2,3,1,3,2,3,2,2,2,1,4,4,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,41,3,3,3,3,4,4,2,50,80,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1095,1,2,68,3,1,15,1,2,1,3,1,3,2,3,1,1,1,1,3,3,1,2,3,3,3,3,4,4,3,3,4,4,4,3,4,3,3,4,3,3,4,4,4,4,3,4,3,3,4,4,4,3,4,3,4,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,40,3,4,4,4,4,4,3,50,72,35,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,13
1096,1,1,60,3,1,15,3,3,2,2,2,3,2,4,2,2,2,1,3,4,2,2,2,2,3,4,4,4,3,4,4,3,3,3,2,4,3,4,4,3,2,4,4,4,4,4,3,3,4,3,3,3,4,3,3,3,1,1,2,2,1,2,3,2,2,2,1,2,1,2,3,2,2,3,2,2,3,2,48,3,3,3,3,4,3,3,47,70,32,0,0,1,1,0,1,2,1,1,1,0,1,0,1,2,1,1,2,1,1,2,1,21
1097,1,1,54,2,2,15,2,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,2,3,3,3,2,3,3,3,3,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,54,2,2,2,2,2,2,3,37,57,29,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1098,1,2,68,2,1,16,1,1,1,3,2,3,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,1,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,40,3,3,3,3,3,3,3,45,56,30,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,11
1099,1,2,64,2,1,16,1,1,1,4,1,3,3,3,2,2,3,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,3,2,3,3,3,2,3,3,3,2,2,2,2,2,2,2,3,3,3,2,3,2,2,2,2,2,2,2,3,2,3,3,44,2,3,3,2,3,2,2,38,55,27,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,2,2,29
1100,1,1,61,4,2,8,2,2,1,2,1,3,2,3,2,1,2,2,3,3,2,2,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,4,3,3,3,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,47,3,3,4,3,3,3,3,46,60,31,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,14
1101,1,2,59,2,1,8,2,2,1,2,1,3,2,4,2,2,2,2,4,3,2,2,3,3,3,4,4,2,3,3,2,3,3,3,4,4,4,2,4,4,4,3,3,3,2,3,3,3,3,3,3,4,3,3,3,4,1,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,3,2,2,2,2,49,3,3,3,3,3,3,3,48,63,32,0,0,0,1,1,1,1,2,1,1,1,1,0,1,1,1,0,2,1,1,1,1,19
1102,1,2,55,2,1,10,1,1,1,3,1,3,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,9,1,2,2,2,2,2,2,2,1,2,1,3,53,3,3,3,3,3,3,3,45,60,30,0,0,0,0,0,1,1,1,1, ,0,1,1,1,1,1,1,1,0,1,0,2, 
1103,1,1,65,3,1,10,1,1,1,3,2,2,3,2,2,2,3,3,2,3,3,2,2,2,2,2,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,43,2,3,3,2,2,2,3,34,56,30,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,33
1104,1,2,63,3,3,8,2,3,1,4,2,3,2,3,2,1,2,1,3,4,2,2,4,3,3,3,4,3,3,3,3,4,4,3,4,4,4,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1,2,1,2,45,3,3,4,3,4,3,3,49,69,32,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,10
1105,1,2,61,2,1,13,1,2,3,2,1,2,1,2,2,1,2,2,4,4,2,2,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,2,1,3,47,4,3,4,3,3,3,3,48,80,30,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,2,10
1106,1,2,67,3,1,13,2,2,3,4,2,3,1,4,2,1,3,1,3,3,2,2,3,4,3,3,4,3,3,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,3,3,3,4,3,4,3,4,4,3,3,3,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,3,1,1,1,2,41,4,3,4,2,4,3,3,49,73,34,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,2,0,0,0,1,12
1107,1,1,79,2,1,15,3,3,1,4,1,3,3,3,4,1,2,2,3,3,3,2,2,2,2,2,3,3,2,2,3,2,3,3,4,3,2,2,2,3,3,2,2,2,2,2,3,2,3,2,2,2,3,3,2,2,2,2,2,2,3,3,4,4,4,3,2,3,2,2,3,3,3,3,2,2,2,3,29,2,1,4,3,3,2,3,38,50,24,1,1,1,1,2,2,3,3,3,2,1,2,1,1,2,2,2,2,1,1,1,2,37
1108,1,2,75,2,2,15,2,2,1,3,2,2,2,3,2,2,3,1,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,33,3,3,3,2,4,3,3,43,57,30,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,17
1109,1,2,67,3,2,15,2,2,1,3,1,3,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,41,3,3,3,3,3,3,3,45,58,30,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
1110,1,2,71,3,1,7,1,3,1,3,1,3,2,3,2,1,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,37,3,3,4,2,4,2,3,45,57,30,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,17
1111,1,2,62,3,3,8,2,3,2,2,1,3,3,3,2,2,2,2,3,3,2,2,2,2,3,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,46,2,3,3,3,3,3,3,41,62,28,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,15
1112,1,1,59,2,1,8,1,2,1,3,2,3,2,4,2,2,3,2,3,4,2,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,3,4,4,3,3,4,3,3,4,4,4,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,49,3,3,3,2,3,3,3,44,65,35,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,22
1113,1,1,55,3,3,8,1,2,1,3,1,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,53,2,3,3,3,3,3,3,40,60,30,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
1114,1,2,77,2,2,8,3,2,1,4,2,3,2,4,2,1,3,3,4,4,1,1,3,3,2,4,4,4,4,4,4,3,3,2,4,2,3,4,4,4,4,3,3,3,3,4,3,2,4,4,3,2,3,3,3,3,3,1,2,2,2,3,4,2,4,3,2,3,3,2,4,2,3,2,3,2,4,4,31,3,3,4,2,2,4,4,49,69,30,2,0,1,1,1,2,3,1,3,2,1,2,2,1,3,1,2,1,2,1,3,3,38
1115,1,1,64,2,1,8,2,2,2,2,2,3,2,4,1,1,1,1,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,44,3,4,4,4,4,3,4,51,61,30,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
1116,1,1,69,3,1,8,2,2,1,4,2,2,2,3,2,2,2,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,1,1,1,1,2,3,3,2,2,2,2,2,4,4,3,3,3,2,1,1,1,39,3,3,3,3,3,3,3,43,57,29,0,0,0,0,0,1,2,2,1,1,1,1,1,3,3,2,2,2,1,0,0,0,23
1117,1,2,54,2,1,8,1,2,1,1,1,3,2,4,1,1,1,1,4,4,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,2,2,3,4,4,4,4,4,4,4,4,4,4,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,54,3,4,4,4,4,3,3,54,70,40,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,17
1118,1,1,66,2,2,8,1,1,1,3,1,4,2,3,2,2,2,2,3,4,2,2,3,3,3,3,4,4,4,3,3,3,2,3,4,3,3,1,3,3,3,1,1,1,1,1,4,3,4,4,3,3,3,3,4,4,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,1,1,2,2,1,3,42,3,3,3,3,3,3,3,47,51,35,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,2,10
1119,1,1,71,2,1,4,2,3,1,3,1,2,3,2,1,1,3,1,4,3,1,2,3,2,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,4,4,4,4,3,9,3,3,3,3,3,4,3,1,2,2,2,2,3,3,3,3,3,3,3,1,2,2,3,2,4,2,4,4,3,37,2,4,4,2,4,4,3,45,67, ,0,1,1,1,1,2,2,2,2,2,2,2,0,1,1,2,1,3,1,3,3,2,35
1120,1,1,54,2,2,9,1,1,1,4,2,4,2,4,2,1,2,1,3,4,4,2,4,3,4,4,4,3,3,3,4,3,3,3,4,4,4,1,2,2,2,1,2,2,2,2,4,4,4,4,4,3,3,3,4,4,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,54,3,3,4,3,4,1,3,51,54,37,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,6
1121,1,1,60,3,1,10,3,2,2,4,2,3,2,3,2,1,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,2,1,48,3,3,4,3,3,2,3,45,58,30,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,12
1122,1,2,62,3,9,8,1,1,1,2,2,3,2,3,1,2,3,3,3,3,2,2,3,3,4,4,4,3,3,3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,4,4,4,3,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,46,3,4,3,2,2,3,3,46,65,37,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,11
1123,1,1,66,3,1,10,4,4,1,2,2,4,2,4,2,1,2,2,3,3,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,3,4,3,4,4,4,4,4,4,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,42,3,3,4,3,3,3,3,51,76,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
1124,1,1,38,2,3,4,1,1,1,2,2,3,3,3,2,2,2,1,3,3,2,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,70,2,3,3,3,4,3,3,43,56,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22
1125,1,2,65,3,1,10,2,2,2,3,1,3,3,3,4,4,4,2,2,3,2,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,4,4,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,3,1,1,2,2,43,2,1,1,1,3,3,4,36,66,36,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,2,0,0,1,1,16
1126,1,2,52,2,1,3,2,2,1,2,2,2,3,4,2,1,1,2,3,3,2,2,3,2,3,3,4,4,3,3,3,4,3,3,3,3,4,2,4,4,4,3,3,3,2,3,4,3,3,4,4,3,3,3,3,3,1,2,1,1,1,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,56,2,3,4,4,3,3,3,45,65,33,0,1,0,0,0,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18
1127,1,1,74,2,1,7,1,1,1,3,2,3,2,3,2,1,2,2,3,3,3,1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,34,3,3,4,3,3,2,4,44,57,30,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,16
1128,1,1,69,2,1,7,2,2,1,3,1,2,3,3,2,2,1,2,3,3,1,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,3,2,3,3,3,3,2,4,2,3,3,3,4,3,3,2,4,3,3,2,1,2,2,3,3,2,2,2,3,2,1,2,1,2,3,2,2,2,3,4,2,3,39,2,3,3,4,3,4,3,42,60,30,0,1,1,2,2,1,1,1,2,1,0,1,0,1,2,1,1,1,2,3,1,2,27
1129,1,2,70,3,1,7,2,2,1,3,1,3,3,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,3,3,1,2,2,2,2,2,3,2,2,2,2,2,2,1,3,2,1,1,2,2,1,2,38,2,3,3,3,3,3,3,39,40,31,0,1,1,1,1,1,2,1,1,1,1,1,1,0,2,1,0,0,1,1,0,1,19
1130,1,2,63,3,2,16,1,1,1,2,2,3,3,3,2,4,2,2,3,3,2,2,3,2,3,3,4,3,3,3,4,3,3,2,4,4,3,3,4,4,4,3,3,3,2,3,3,3,4,3,3,3,4,3,3,3,1,1,2,2,1,1,2,3,3,3,2,2,1,2,3,2,3,3,1,2,1,2,45,2,3,1,3,3,3,3,41,65,32,0,0,1,1,0,0,1,2,2,2,1,1,0,1,2,1,2,2,0,1,0,1,21
1131,1,1,61,2,1,4,1,2,1,1,2,3,2,3,2,1,3,1,3,3,3,2,2,2,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,3,3,3,3,2,1,1,1,2,2,2,2,9,2,2,2,2,1,2,2,2,2,2,1,2,1,3,47,3,3,4,2,4,2,3,43,57, ,0,0,0,1,1,1,1, ,1,1,1,1,0,1,1,1,1,1,0,1,0,2, 
1132,1,2,60,3,1,16,1,1,1,2,2,3,2,3,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,3,2,2,2,48,3,3,3,3,2,2,2,41,54,30,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,2,1,1,1,18
1133,2,2,66,1,2,6,2,2,2,4,2,3,2,3,2,1,2,1,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,4,3,4,3,1,1,2,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,42,3,3,4,3,4,3,3,46,60,35,0,0,1,1,0,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,19
1134,2,1,77,2,2,18,2,2,1,3,2,2,3,3,3,1,3,2,3,3,3,3,2,2,2,2,3,3,2,2,2,2,3,3,3,3,2,2,2,3,3,3,3,3,2,3,3,2,2,3,2,2,3,3,3,2,1,2,3,2,3,2,3,2,3,2,2,2,3,2,3,3,2,2,2,2,2,3,31,2,2,4,2,3,2,2,36,52,25,0,1,2,1,2,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,2,29
1135,2,1,68,2,4,14,2,2,1,2,2,2,2,3,2,1,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,40,3,3,4,3,3,3,3,45,58,30,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,13
1136,2,2,72,3,4,2,2,2,1,4,1,3,3,3,3,1,1,3,3,3,1,1,2,1,2,1,3,3,2,4,4,3,3,3,3,3,2,1,1,2,2,2,2,2,1,1,3,2,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,36,2,2,4,4,2,4,4,40,47,29,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24
1137,2,2,28,2,1,2,2,2,1,3,1,2,2,3,2,1,2,1,3,3,2,3,3,2,2,2,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,80,3,3,4,3,4,3,2,42,62,30,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
1138,2,2,68,2,1,14,1,2,2,2,2,3,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,40,3,3,3,3,3,3,3,45,60,30,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,13
